id,item_id,dept_id,cat_id,state_id,d,value_sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,sell_price
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_912,0,2013-07-28,11327,Sunday,2,7,2013,"","","","",0,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_912,18,2013-07-28,11327,Sunday,2,7,2013,"","","","",0,1.98
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_912,0,2013-07-28,11327,Sunday,2,7,2013,"","","","",0,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_913,0,2013-07-29,11327,Monday,3,7,2013,"","","","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_913,2,2013-07-29,11327,Monday,3,7,2013,"","","","",0,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_913,0,2013-07-29,11327,Monday,3,7,2013,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_913,1,2013-07-29,11327,Monday,3,7,2013,"","","","",0,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_913,1,2013-07-29,11327,Monday,3,7,2013,"","","","",0,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_913,0,2013-07-29,11327,Monday,3,7,2013,"","","","",0,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_913,1,2013-07-29,11327,Monday,3,7,2013,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_913,6,2013-07-29,11327,Monday,3,7,2013,"","","","",0,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_913,11,2013-07-29,11327,Monday,3,7,2013,"","","","",0,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_913,1,2013-07-29,11327,Monday,3,7,2013,"","","","",0,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_913,0,2013-07-29,11327,Monday,3,7,2013,"","","","",0,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_913,16,2013-07-29,11327,Monday,3,7,2013,"","","","",0,1.98
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_913,0,2013-07-29,11327,Monday,3,7,2013,"","","","",0,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_914,1,2013-07-30,11327,Tuesday,4,7,2013,"","","","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_914,0,2013-07-30,11327,Tuesday,4,7,2013,"","","","",0,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_914,0,2013-07-30,11327,Tuesday,4,7,2013,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_914,0,2013-07-30,11327,Tuesday,4,7,2013,"","","","",0,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_914,2,2013-07-30,11327,Tuesday,4,7,2013,"","","","",0,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_914,1,2013-07-30,11327,Tuesday,4,7,2013,"","","","",0,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_914,1,2013-07-30,11327,Tuesday,4,7,2013,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_914,8,2013-07-30,11327,Tuesday,4,7,2013,"","","","",0,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_914,0,2013-07-30,11327,Tuesday,4,7,2013,"","","","",0,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_914,2,2013-07-30,11327,Tuesday,4,7,2013,"","","","",0,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_914,0,2013-07-30,11327,Tuesday,4,7,2013,"","","","",0,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_914,8,2013-07-30,11327,Tuesday,4,7,2013,"","","","",0,1.98
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_914,0,2013-07-30,11327,Tuesday,4,7,2013,"","","","",0,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_915,2,2013-07-31,11327,Wednesday,5,7,2013,"","","","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_915,0,2013-07-31,11327,Wednesday,5,7,2013,"","","","",0,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_915,0,2013-07-31,11327,Wednesday,5,7,2013,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_915,0,2013-07-31,11327,Wednesday,5,7,2013,"","","","",0,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_915,0,2013-07-31,11327,Wednesday,5,7,2013,"","","","",0,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_915,1,2013-07-31,11327,Wednesday,5,7,2013,"","","","",0,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_915,1,2013-07-31,11327,Wednesday,5,7,2013,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_915,14,2013-07-31,11327,Wednesday,5,7,2013,"","","","",0,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_915,0,2013-07-31,11327,Wednesday,5,7,2013,"","","","",0,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_915,3,2013-07-31,11327,Wednesday,5,7,2013,"","","","",0,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_915,0,2013-07-31,11327,Wednesday,5,7,2013,"","","","",0,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_915,12,2013-07-31,11327,Wednesday,5,7,2013,"","","","",0,1.98
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_915,0,2013-07-31,11327,Wednesday,5,7,2013,"","","","",0,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_916,1,2013-08-01,11327,Thursday,6,8,2013,"","","","",1,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_916,1,2013-08-01,11327,Thursday,6,8,2013,"","","","",1,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_916,0,2013-08-01,11327,Thursday,6,8,2013,"","","","",1,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_916,2,2013-08-01,11327,Thursday,6,8,2013,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_916,3,2013-08-01,11327,Thursday,6,8,2013,"","","","",1,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_916,0,2013-08-01,11327,Thursday,6,8,2013,"","","","",1,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_916,1,2013-08-01,11327,Thursday,6,8,2013,"","","","",1,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_916,12,2013-08-01,11327,Thursday,6,8,2013,"","","","",1,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_916,0,2013-08-01,11327,Thursday,6,8,2013,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_916,6,2013-08-01,11327,Thursday,6,8,2013,"","","","",1,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_916,0,2013-08-01,11327,Thursday,6,8,2013,"","","","",1,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_916,20,2013-08-01,11327,Thursday,6,8,2013,"","","","",1,1.98
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_916,0,2013-08-01,11327,Thursday,6,8,2013,"","","","",1,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_917,0,2013-08-02,11327,Friday,7,8,2013,"","","","",1,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_917,1,2013-08-02,11327,Friday,7,8,2013,"","","","",1,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_917,0,2013-08-02,11327,Friday,7,8,2013,"","","","",1,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_917,0,2013-08-02,11327,Friday,7,8,2013,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_917,0,2013-08-02,11327,Friday,7,8,2013,"","","","",1,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_917,0,2013-08-02,11327,Friday,7,8,2013,"","","","",1,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_917,4,2013-08-02,11327,Friday,7,8,2013,"","","","",1,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_917,0,2013-08-02,11327,Friday,7,8,2013,"","","","",1,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_917,2,2013-08-02,11327,Friday,7,8,2013,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_917,4,2013-08-02,11327,Friday,7,8,2013,"","","","",1,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_917,0,2013-08-02,11327,Friday,7,8,2013,"","","","",1,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_917,14,2013-08-02,11327,Friday,7,8,2013,"","","","",1,1.98
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_917,0,2013-08-02,11327,Friday,7,8,2013,"","","","",1,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_918,1,2013-08-03,11328,Saturday,1,8,2013,"","","","",1,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_918,1,2013-08-03,11328,Saturday,1,8,2013,"","","","",1,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_918,0,2013-08-03,11328,Saturday,1,8,2013,"","","","",1,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_918,0,2013-08-03,11328,Saturday,1,8,2013,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_918,2,2013-08-03,11328,Saturday,1,8,2013,"","","","",1,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_918,1,2013-08-03,11328,Saturday,1,8,2013,"","","","",1,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_918,2,2013-08-03,11328,Saturday,1,8,2013,"","","","",1,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_918,22,2013-08-03,11328,Saturday,1,8,2013,"","","","",1,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_918,1,2013-08-03,11328,Saturday,1,8,2013,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_918,3,2013-08-03,11328,Saturday,1,8,2013,"","","","",1,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_918,0,2013-08-03,11328,Saturday,1,8,2013,"","","","",1,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_918,20,2013-08-03,11328,Saturday,1,8,2013,"","","","",1,1.98
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_918,0,2013-08-03,11328,Saturday,1,8,2013,"","","","",1,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_919,2,2013-08-04,11328,Sunday,2,8,2013,"","","","",1,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_919,3,2013-08-04,11328,Sunday,2,8,2013,"","","","",1,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_919,0,2013-08-04,11328,Sunday,2,8,2013,"","","","",1,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_919,0,2013-08-04,11328,Sunday,2,8,2013,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_919,1,2013-08-04,11328,Sunday,2,8,2013,"","","","",1,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_919,0,2013-08-04,11328,Sunday,2,8,2013,"","","","",1,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_919,2,2013-08-04,11328,Sunday,2,8,2013,"","","","",1,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_919,19,2013-08-04,11328,Sunday,2,8,2013,"","","","",1,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_919,1,2013-08-04,11328,Sunday,2,8,2013,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_919,0,2013-08-04,11328,Sunday,2,8,2013,"","","","",1,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_919,0,2013-08-04,11328,Sunday,2,8,2013,"","","","",1,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_919,15,2013-08-04,11328,Sunday,2,8,2013,"","","","",1,1.98
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_919,0,2013-08-04,11328,Sunday,2,8,2013,"","","","",1,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_920,2,2013-08-05,11328,Monday,3,8,2013,"","","","",1,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_920,2,2013-08-05,11328,Monday,3,8,2013,"","","","",1,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_920,0,2013-08-05,11328,Monday,3,8,2013,"","","","",1,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_920,0,2013-08-05,11328,Monday,3,8,2013,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_920,0,2013-08-05,11328,Monday,3,8,2013,"","","","",1,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_920,0,2013-08-05,11328,Monday,3,8,2013,"","","","",1,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_920,2,2013-08-05,11328,Monday,3,8,2013,"","","","",1,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_920,16,2013-08-05,11328,Monday,3,8,2013,"","","","",1,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_920,0,2013-08-05,11328,Monday,3,8,2013,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_920,0,2013-08-05,11328,Monday,3,8,2013,"","","","",1,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_920,0,2013-08-05,11328,Monday,3,8,2013,"","","","",1,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_920,23,2013-08-05,11328,Monday,3,8,2013,"","","","",1,1.98
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_920,0,2013-08-05,11328,Monday,3,8,2013,"","","","",1,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_921,2,2013-08-06,11328,Tuesday,4,8,2013,"","","","",1,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_921,1,2013-08-06,11328,Tuesday,4,8,2013,"","","","",1,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_921,0,2013-08-06,11328,Tuesday,4,8,2013,"","","","",1,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_921,0,2013-08-06,11328,Tuesday,4,8,2013,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_921,0,2013-08-06,11328,Tuesday,4,8,2013,"","","","",1,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_921,2,2013-08-06,11328,Tuesday,4,8,2013,"","","","",1,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_921,2,2013-08-06,11328,Tuesday,4,8,2013,"","","","",1,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_921,11,2013-08-06,11328,Tuesday,4,8,2013,"","","","",1,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_921,0,2013-08-06,11328,Tuesday,4,8,2013,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_921,0,2013-08-06,11328,Tuesday,4,8,2013,"","","","",1,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_921,0,2013-08-06,11328,Tuesday,4,8,2013,"","","","",1,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_921,10,2013-08-06,11328,Tuesday,4,8,2013,"","","","",1,1.98
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_921,0,2013-08-06,11328,Tuesday,4,8,2013,"","","","",1,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_922,2,2013-08-07,11328,Wednesday,5,8,2013,"","","","",1,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_922,1,2013-08-07,11328,Wednesday,5,8,2013,"","","","",1,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_922,0,2013-08-07,11328,Wednesday,5,8,2013,"","","","",1,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_922,0,2013-08-07,11328,Wednesday,5,8,2013,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_922,0,2013-08-07,11328,Wednesday,5,8,2013,"","","","",1,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_922,0,2013-08-07,11328,Wednesday,5,8,2013,"","","","",1,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_922,2,2013-08-07,11328,Wednesday,5,8,2013,"","","","",1,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_922,4,2013-08-07,11328,Wednesday,5,8,2013,"","","","",1,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_922,2,2013-08-07,11328,Wednesday,5,8,2013,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_922,1,2013-08-07,11328,Wednesday,5,8,2013,"","","","",1,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_922,0,2013-08-07,11328,Wednesday,5,8,2013,"","","","",1,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_922,13,2013-08-07,11328,Wednesday,5,8,2013,"","","","",1,1.98
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_922,3,2013-08-07,11328,Wednesday,5,8,2013,"","","","",1,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_923,2,2013-08-08,11328,Thursday,6,8,2013,Eid al-Fitr,Religious,"","",1,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_923,1,2013-08-08,11328,Thursday,6,8,2013,Eid al-Fitr,Religious,"","",1,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_923,0,2013-08-08,11328,Thursday,6,8,2013,Eid al-Fitr,Religious,"","",1,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_923,1,2013-08-08,11328,Thursday,6,8,2013,Eid al-Fitr,Religious,"","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_923,0,2013-08-08,11328,Thursday,6,8,2013,Eid al-Fitr,Religious,"","",1,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_923,0,2013-08-08,11328,Thursday,6,8,2013,Eid al-Fitr,Religious,"","",1,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_923,2,2013-08-08,11328,Thursday,6,8,2013,Eid al-Fitr,Religious,"","",1,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_923,0,2013-08-08,11328,Thursday,6,8,2013,Eid al-Fitr,Religious,"","",1,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_923,2,2013-08-08,11328,Thursday,6,8,2013,Eid al-Fitr,Religious,"","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_923,2,2013-08-08,11328,Thursday,6,8,2013,Eid al-Fitr,Religious,"","",1,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_923,0,2013-08-08,11328,Thursday,6,8,2013,Eid al-Fitr,Religious,"","",1,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_923,22,2013-08-08,11328,Thursday,6,8,2013,Eid al-Fitr,Religious,"","",1,1.98
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_923,0,2013-08-08,11328,Thursday,6,8,2013,Eid al-Fitr,Religious,"","",1,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_924,1,2013-08-09,11328,Friday,7,8,2013,"","","","",1,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_924,1,2013-08-09,11328,Friday,7,8,2013,"","","","",1,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_924,0,2013-08-09,11328,Friday,7,8,2013,"","","","",1,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_924,2,2013-08-09,11328,Friday,7,8,2013,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_924,0,2013-08-09,11328,Friday,7,8,2013,"","","","",1,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_924,1,2013-08-09,11328,Friday,7,8,2013,"","","","",1,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_924,2,2013-08-09,11328,Friday,7,8,2013,"","","","",1,0.97
